tipoOiv_v2,fechaConcertacion,grano,fechaEntregaHasta,PrecioUSD_fecha_concertacion,PrecioUSD_fecha_entrega_hasta
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,269.86
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,269.86
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Soja,2025-06-06,267.87,267.95
Precio Hecho,2025-05-26,Soja,2025-06-06,267.87,267.95
Precio Hecho,2025-05-26,Soja,2025-06-06,267.87,271.02
Precio Hecho,2025-05-26,Soja,2025-06-06,272.09,267.95
Precio Hecho,2025-05-26,Soja,2025-06-06,272.09,267.95
Precio Hecho,2025-05-26,Soja,2025-06-06,272.09,271.02
Precio Hecho,2025-05-23,Trigo,2025-05-23,198.5,198.5
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-23,Trigo,2025-05-23,198.5,198.5
Precio a Fijar,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio a Fijar,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio a Fijar,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio a Fijar,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Trigo,2025-05-27,198.04,197.66
Precio Hecho,2025-05-26,Trigo,2025-05-27,198.43,197.66
Precio Hecho,2025-05-23,Trigo,2025-05-23,198.5,198.5
Precio a Fijar,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio a Fijar,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio a Fijar,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio a Fijar,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-23,Trigo,2025-05-23,198.5,198.5
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.04,198.04
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.04,198.43
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.43,198.04
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.43,198.43
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.04,198.04
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.04,198.43
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.43,198.04
Precio Hecho,2025-05-26,Trigo,2025-05-26,198.43,198.43
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-26,Maiz,2025-06-26,181.1,171.69
Precio Hecho,2025-05-26,Maiz,2025-06-26,181.1,169.65
Precio Hecho,2025-05-26,Trigo,2025-06-25,198.04,198.49
Precio Hecho,2025-05-26,Trigo,2025-06-25,198.04,193.53
Precio Hecho,2025-05-26,Trigo,2025-06-25,198.04,198.49
Precio Hecho,2025-05-26,Trigo,2025-06-25,198.43,198.49
Precio Hecho,2025-05-26,Trigo,2025-06-25,198.43,193.53
Precio Hecho,2025-05-26,Trigo,2025-06-25,198.43,198.49
Precio Hecho,2025-05-26,Maiz,2025-05-26,181.1,181.1
Precio a Fijar,2025-04-01,Maiz,2025-04-30,207.49,193.5
Precio a Fijar,2025-04-01,Maiz,2025-04-30,207.49,194.87
Precio a Fijar,2025-04-01,Maiz,2025-04-30,195.39,193.5
Precio a Fijar,2025-04-01,Maiz,2025-04-30,195.39,194.87
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,269.86
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,269.86
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,269.86
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,269.86
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,267.87,269.86
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,267.96
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,272.92
Precio Hecho,2025-05-26,Soja,2025-06-26,272.09,269.86
Precio Hecho,2025-05-23,Maiz,2025-07-15,181.55,170.28
Precio Hecho,2025-05-23,Maiz,2025-07-15,181.55,173.02
Precio Hecho,2025-05-23,Maiz,2025-07-15,181.74,170.28
Precio Hecho,2025-05-23,Maiz,2025-07-15,181.74,173.02
Precio a Fijar,2025-05-26,Maiz,2025-06-25,181.1,171.69
Precio a Fijar,2025-05-26,Maiz,2025-06-25,181.1,168.69
Precio a Fijar,2025-05-07,Maiz,2025-05-15,183.52,181.55
Precio a Fijar,2025-05-07,Maiz,2025-05-15,183.52,185.41
Precio a Fijar,2025-05-07,Maiz,2025-05-15,188.48,181.55
Precio a Fijar,2025-05-07,Maiz,2025-05-15,188.48,185.41
Precio a Fijar,2025-05-07,Maiz,2025-05-15,186.83,181.55
Precio a Fijar,2025-05-07,Maiz,2025-05-15,186.83,185.41
Precio a Fijar,2025-05-19,Soja,2025-06-18,272.24,277.79
Precio a Fijar,2025-05-19,Soja,2025-06-18,272.24,277.5
Precio a Fijar,2025-05-19,Soja,2025-06-18,272.24,278.51
Precio a Fijar,2025-05-19,Soja,2025-06-18,273.88,277.79
Precio a Fijar,2025-05-19,Soja,2025-06-18,273.88,277.5
Precio a Fijar,2025-05-19,Soja,2025-06-18,273.88,278.51
Precio a Fijar,2025-05-19,Soja,2025-06-18,272.24,277.79
Precio a Fijar,2025-05-19,Soja,2025-06-18,272.24,277.5
Precio a Fijar,2025-05-19,Soja,2025-06-18,272.24,278.51
Precio a Fijar,2025-05-19,Soja,2025-06-18,273.88,277.79
Precio a Fijar,2025-05-19,Soja,2025-06-18,273.88,277.5
Precio a Fijar,2025-05-19,Soja,2025-06-18,273.88,278.51
Precio a Fijar,2025-05-07,Maiz,2025-05-15,183.52,181.55
Precio a Fijar,2025-05-07,Maiz,2025-05-15,183.52,185.41
Precio a Fijar,2025-05-07,Maiz,2025-05-15,188.48,181.55
Precio a Fijar,2025-05-07,Maiz,2025-05-15,188.48,185.41
Precio a Fijar,2025-05-07,Maiz,2025-05-15,186.83,181.55
Precio a Fijar,2025-05-07,Maiz,2025-05-15,186.83,185.41
Precio a Fijar,2025-04-28,Soja,2025-05-28,307.63,267.24
Precio a Fijar,2025-04-28,Soja,2025-05-28,263.16,267.24
Precio Hecho,2025-04-30,Maiz,2025-06-30,193.5,168.73
Precio Hecho,2025-04-30,Maiz,2025-06-30,193.5,168.73
Precio Hecho,2025-04-30,Maiz,2025-06-30,193.5,167.72
Precio Hecho,2025-04-30,Maiz,2025-06-30,194.87,168.73
Precio Hecho,2025-04-30,Maiz,2025-06-30,194.87,168.73
Precio Hecho,2025-04-30,Maiz,2025-06-30,194.87,167.72
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,267.87,272.09
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,267.87
Precio Hecho,2025-05-26,Soja,2025-05-26,272.09,272.09
Precio Hecho,2025-05-23,Soja,2025-06-23,267.86,272.84
Precio Hecho,2025-05-23,Soja,2025-06-23,271.28,272.84
Precio a Fijar,2025-05-26,Soja,2025-06-26,267.87,267.96
Precio a Fijar,2025-05-26,Soja,2025-06-26,267.87,272.92
Precio a Fijar,2025-05-26,Soja,2025-06-26,267.87,269.86
Precio a Fijar,2025-05-26,Soja,2025-06-26,272.09,267.96
Precio a Fijar,2025-05-26,Soja,2025-06-26,272.09,272.92
Precio a Fijar,2025-05-26,Soja,2025-06-26,272.09,269.86
Precio Hecho,2025-05-26,Soja,2025-06-25,267.87,267.96
Precio Hecho,2025-05-26,Soja,2025-06-25,267.87,269.41
Precio Hecho,2025-05-26,Soja,2025-06-25,272.09,267.96
Precio Hecho,2025-05-26,Soja,2025-06-25,272.09,269.41
Precio a Fijar,2025-05-23,Soja,2025-05-30,267.86,269.36
Precio a Fijar,2025-05-23,Soja,2025-05-30,271.28,269.36
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,272.34,274.87
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,272.34
Precio a Fijar,2025-05-21,Soja,2025-05-21,274.87,274.87
Precio a Fijar,2025-05-20,Soja,2025-05-20,272.71,272.71
Precio a Fijar,2025-05-20,Soja,2025-05-20,272.71,275.71
Precio a Fijar,2025-05-20,Soja,2025-05-20,275.71,272.71
Precio a Fijar,2025-05-20,Soja,2025-05-20,275.71,275.71
Precio Hecho,2025-05-26,Soja,2025-06-02,267.87,263.77
Precio Hecho,2025-05-26,Soja,2025-06-02,267.87,271.07
Precio Hecho,2025-05-26,Soja,2025-06-02,272.09,263.77
Precio Hecho,2025-05-26,Soja,2025-06-02,272.09,271.07
Precio a Fijar,2025-05-20,Soja,2025-05-20,272.71,272.71
Precio a Fijar,2025-05-20,Soja,2025-05-20,272.71,275.71
Precio a Fijar,2025-05-20,Soja,2025-05-20,275.71,272.71
Precio a Fijar,2025-05-20,Soja,2025-05-20,275.71,275.71
Precio Hecho,2025-05-26,Soja,2025-05-27,267.87,267.9
Precio Hecho,2025-05-26,Soja,2025-05-27,267.87,271.63
Precio Hecho,2025-05-26,Soja,2025-05-27,272.09,267.9
Precio Hecho,2025-05-26,Soja,2025-05-27,272.09,271.63
Precio Hecho,2025-05-26,Soja,2025-05-27,267.87,267.9
Precio Hecho,2025-05-26,Soja,2025-05-27,267.87,271.63
Precio Hecho,2025-05-26,Soja,2025-05-27,272.09,267.9
Precio Hecho,2025-05-26,Soja,2025-05-27,272.09,271.63
Precio a Fijar,2025-05-09,Maiz,2025-05-20,178.57,182.07
Precio a Fijar,2025-05-09,Maiz,2025-05-20,178.57,185.56
Precio a Fijar,2025-05-09,Maiz,2025-05-20,182.22,182.07
Precio a Fijar,2025-05-09,Maiz,2025-05-20,182.22,185.56
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-03,Maiz,2025-06-03,176.65,176.65
Precio Hecho,2025-06-03,Maiz,2025-06-03,176.65,173.31
Precio Hecho,2025-06-03,Maiz,2025-06-03,173.31,176.65
Precio Hecho,2025-06-03,Maiz,2025-06-03,173.31,173.31
Precio Hecho,2025-06-03,Maiz,2025-06-03,176.65,176.65
Precio Hecho,2025-06-03,Maiz,2025-06-03,176.65,173.31
Precio Hecho,2025-06-03,Maiz,2025-06-03,173.31,176.65
Precio Hecho,2025-06-03,Maiz,2025-06-03,173.31,173.31
Precio Hecho,2025-06-03,Trigo,2025-06-09,198.48,198.48
Precio Hecho,2025-06-03,Trigo,2025-06-09,198.48,197.47
Precio Hecho,2025-06-03,Trigo,2025-06-09,196.7,198.48
Precio Hecho,2025-06-03,Trigo,2025-06-09,196.7,197.47
Precio Hecho,2025-06-03,Trigo,2025-06-09,193.52,198.48
Precio Hecho,2025-06-03,Trigo,2025-06-09,193.52,197.47
Precio Hecho,2025-06-03,Trigo,2025-06-09,198.4,198.48
Precio Hecho,2025-06-03,Trigo,2025-06-09,198.4,197.47
Precio a Fijar,2025-06-02,Maiz,2025-07-02,173.66,171.73
Precio a Fijar,2025-06-02,Maiz,2025-07-02,173.66,163.79
Precio a Fijar,2025-06-02,Maiz,2025-07-02,173.66,165.99
Precio a Fijar,2025-06-02,Maiz,2025-06-30,173.66,168.73
Precio a Fijar,2025-06-02,Maiz,2025-06-30,173.66,168.73
Precio a Fijar,2025-06-02,Maiz,2025-06-30,173.66,167.72
Precio a Fijar,2025-06-02,Maiz,2025-07-02,173.66,171.73
Precio a Fijar,2025-06-02,Maiz,2025-07-02,173.66,163.79
Precio a Fijar,2025-06-02,Maiz,2025-07-02,173.66,165.99
Precio a Fijar,2025-05-23,Maiz,2025-06-23,181.55,168.69
Precio a Fijar,2025-05-23,Maiz,2025-06-23,181.55,172.5
Precio a Fijar,2025-05-23,Maiz,2025-06-23,181.74,168.69
Precio a Fijar,2025-05-23,Maiz,2025-06-23,181.74,172.5
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Maiz,2025-07-02,176.65,171.73
Precio a Fijar,2025-06-03,Maiz,2025-07-02,176.65,163.79
Precio a Fijar,2025-06-03,Maiz,2025-07-02,176.65,165.99
Precio a Fijar,2025-06-03,Maiz,2025-07-02,173.31,171.73
Precio a Fijar,2025-06-03,Maiz,2025-07-02,173.31,163.79
Precio a Fijar,2025-06-03,Maiz,2025-07-02,173.31,165.99
Precio a Fijar,2025-06-03,Soja,2025-06-06,262.99,267.95
Precio a Fijar,2025-06-03,Soja,2025-06-06,262.99,267.95
Precio a Fijar,2025-06-03,Soja,2025-06-06,262.99,271.02
Precio a Fijar,2025-06-03,Soja,2025-06-06,267.95,267.95
Precio a Fijar,2025-06-03,Soja,2025-06-06,267.95,267.95
Precio a Fijar,2025-06-03,Soja,2025-06-06,267.95,271.02
Precio a Fijar,2025-06-03,Soja,2025-06-06,272.38,267.95
Precio a Fijar,2025-06-03,Soja,2025-06-06,272.38,267.95
Precio a Fijar,2025-06-03,Soja,2025-06-06,272.38,271.02
Precio a Fijar,2025-06-03,Maiz,2025-07-03,176.65,171.74
Precio a Fijar,2025-06-03,Maiz,2025-07-03,176.65,166.77
Precio a Fijar,2025-06-03,Maiz,2025-07-03,176.65,169.54
Precio a Fijar,2025-06-03,Maiz,2025-07-03,173.31,171.74
Precio a Fijar,2025-06-03,Maiz,2025-07-03,173.31,166.77
Precio a Fijar,2025-06-03,Maiz,2025-07-03,173.31,169.54
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,262.99,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,267.95,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio a Fijar,2025-06-03,Soja,2025-07-03,272.38,255.89
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio a Fijar,2025-05-30,Maiz,2025-06-03,175.93,176.65
Precio a Fijar,2025-05-30,Maiz,2025-06-03,175.93,173.31
Precio a Fijar,2025-04-15,Soja,2025-05-15,270.83,267.86
Precio a Fijar,2025-04-15,Soja,2025-05-15,270.83,270.65
Precio a Fijar,2025-04-15,Soja,2025-05-15,279.17,267.86
Precio a Fijar,2025-04-15,Soja,2025-05-15,279.17,270.65
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-02,Trigo,2025-07-01,194.09,198.53
Precio Hecho,2025-06-02,Trigo,2025-07-01,194.09,196.4
Precio Hecho,2025-06-02,Trigo,2025-07-01,198.48,198.53
Precio Hecho,2025-06-02,Trigo,2025-07-01,198.48,196.4
Precio Hecho,2025-06-02,Soja,2025-07-02,263.77,256.31
Precio Hecho,2025-06-02,Soja,2025-07-02,271.07,256.31
Precio Hecho,2025-06-02,Trigo,2025-07-01,194.09,198.53
Precio Hecho,2025-06-02,Trigo,2025-07-01,194.09,196.4
Precio Hecho,2025-06-02,Trigo,2025-07-01,198.48,198.53
Precio Hecho,2025-06-02,Trigo,2025-07-01,198.48,196.4
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,167.44
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,167.44
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,167.44
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,167.44
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.48,167.44
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,196.7,167.44
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,193.52,167.44
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,164.91
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,160.45
Precio Hecho,2025-06-03,Trigo,2025-06-10,198.4,167.44
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,262.99,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,267.95,272.38
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,262.99
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,267.95
Precio Hecho,2025-06-03,Soja,2025-06-03,272.38,272.38
Precio Hecho,2025-06-03,Soja,2025-06-23,262.99,272.84
Precio Hecho,2025-06-03,Soja,2025-06-23,267.95,272.84
Precio Hecho,2025-06-03,Soja,2025-06-23,272.38,272.84
Precio Hecho,2025-06-03,Soja,2025-06-19,262.99,274.87
Precio Hecho,2025-06-03,Soja,2025-06-19,267.95,274.87
Precio Hecho,2025-06-03,Soja,2025-06-19,272.38,274.87
Precio a Fijar,2025-05-20,Maiz,2025-06-19,182.07,172.12
Precio a Fijar,2025-05-20,Maiz,2025-06-19,185.56,172.12
Precio Hecho,2025-06-03,Soja,2025-06-19,262.99,274.87
